"genes","logFC","logCPM","LR","PValue","FDR"
"ENSDARG00000117600",-0.9296068,-2.788776,1.490296,0.2221705,1
"ENSDARG00000115925",0.330962,-0.2029203,1.490275,0.2221738,1
"ENSDARG00000051876",0.1481142,3.994515,1.490214,0.2221833,1
"ENSDARG00000021938",0.1684039,3.285506,1.489677,0.2222666,1
"ENSDARG00000100139",0.1494029,4.66233,1.488867,0.2223923,1
"ENSDARG00000046150",-0.3020672,3.518378,1.488833,0.2223976,1
"ENSDARG00000102464",-0.154208,3.702865,1.488641,0.2224274,1
"ENSDARG00000011785",-0.3664161,0.2199322,1.488241,0.2224895,1
"ENSDARG00000033999",0.2266595,2.519968,1.487837,0.2225524,1
"ENSDARG00000111939",0.1291075,7.101919,1.487555,0.2225962,1
"ENSDARG00000058939",-0.1475942,4.194724,1.486957,0.2226892,1
"ENSDARG00000094225",1.9562,-3.833887,1.486788,0.2227155,1
"ENSDARG00000095507",-1.522946,-3.47843,1.486548,0.2227528,1
"ENSDARG00000097698",-1.062459,-2.878624,1.486379,0.2227791,1
"ENSDARG00000069082",0.2228691,2.280976,1.486369,0.2227807,1
"ENSDARG00000089345",-0.5805976,-1.454708,1.485994,0.2228391,1
"ENSDARG00000042975",-0.1312351,5.268936,1.485842,0.2228627,1
"ENSDARG00000078271",1.517494,-3.476451,1.48575,0.2228771,1
"ENSDARG00000094578",0.4154839,-0.4683751,1.485698,0.2228852,1
"ENSDARG00000037145",-0.2122921,3.53132,1.485592,0.2229016,1
"ENSDARG00000063207",-0.3674902,1.44601,1.485217,0.22296,1
"ENSDARG00000099327",-0.2736036,0.4399591,1.485097,0.2229787,1
"ENSDARG00000003584",0.153138,5.03642,1.485032,0.2229889,1
"ENSDARG00000077666",-0.2170378,1.94833,1.48491,0.2230079,1
"ENSDARG00000036139",0.2640658,4.793031,1.484015,0.2231475,1
"ENSDARG00000061131",-0.1833081,4.462562,1.48398,0.2231528,1
"ENSDARG00000100248",0.5027955,-0.5334566,1.48334,0.2232527,1
"ENSDARG00000069755",-0.2008958,3.942973,1.483254,0.2232662,1
"ENSDARG00000041621",-0.1385479,3.996771,1.483099,0.2232903,1
"ENSDARG00000040505",0.1258613,4.714339,1.483041,0.2232993,1
"ENSDARG00000041295",0.2718309,3.761114,1.482858,0.2233279,1
"ENSDARG00000078775",-0.3132696,1.740386,1.482716,0.22335,1
"ENSDARG00000078238",-0.5203543,-0.1170049,1.482705,0.2233517,1
"ENSDARG00000062262",-0.7367981,-2.258217,1.482548,0.2233764,1
"ENSDARG00000013397",-0.1330302,4.065134,1.482289,0.2234168,1
"ENSDARG00000008490",0.15023,5.174787,1.482028,0.2234575,1
"ENSDARG00000091631",-0.1411665,4.254709,1.48153,0.2235352,1
"ENSDARG00000101019",-0.317965,2.584266,1.481395,0.2235563,1
"ENSDARG00000017602",0.1510601,6.048594,1.48131,0.2235697,1
"ENSDARG00000024746",0.1277492,5.920457,1.480712,0.2236632,1
"ENSDARG00000070155",-0.1283973,5.469764,1.480348,0.2237201,1
"ENSDARG00000011020",-0.1336912,6.780784,1.479979,0.2237778,1
"ENSDARG00000094133",-0.1120528,6.554746,1.479886,0.2237923,1
"ENSDARG00000074645",-0.1934252,3.731289,1.479848,0.2237982,1
"ENSDARG00000102199",0.1473788,4.143107,1.479731,0.2238166,1
"ENSDARG00000100539",0.6208437,-0.7431368,1.479615,0.2238348,1
"ENSDARG00000102490",0.1934619,4.559184,1.479211,0.223898,1
"ENSDARG00000061304",-0.4624658,2.524772,1.478895,0.2239474,1
"ENSDARG00000094990",0.2556996,2.341051,1.478754,0.2239696,1
"ENSDARG00000095417",-0.8948661,-2.495169,1.478286,0.2240429,1
"ENSDARG00000114991",0.2405608,1.398474,1.477761,0.2241252,1
"ENSDARG00000015805",-0.1228169,5.216534,1.476537,0.2243171,1
"ENSDARG00000093863",1.070488,-2.999573,1.476279,0.2243576,1
"ENSDARG00000102273",0.6526437,-0.5240364,1.476016,0.2243989,1
"ENSDARG00000029463",-0.2116388,5.428285,1.475719,0.2244455,1
"ENSDARG00000056830",-0.28915,1.98482,1.474791,0.2245912,1
"ENSDARG00000099437",-0.3301133,1.290355,1.474757,0.2245966,1
"ENSDARG00000017841",-0.1183592,6.204958,1.474744,0.2245987,1
"ENSDARG00000100729",-0.117081,6.266426,1.47407,0.2247046,1
"ENSDARG00000059236",-0.4290568,-0.7102992,1.473853,0.2247388,1
"ENSDARG00000117424",-0.4789797,-1.0703,1.47309,0.2248588,1
"ENSDARG00000113848",-0.4608977,0.555666,1.47307,0.2248619,1
"ENSDARG00000014962",-0.1734354,4.759562,1.473045,0.2248658,1
"ENSDARG00000089874",-0.3447889,3.257064,1.472571,0.2249404,1
"ENSDARG00000103889",0.1574351,3.683349,1.472513,0.2249497,1
"ENSDARG00000061047",-0.353655,1.932823,1.471493,0.2251103,1
"ENSDARG00000004880",-0.1518228,3.376153,1.470642,0.2252444,1
"ENSDARG00000109717",-0.1957428,2.431471,1.470634,0.2252457,1
"ENSDARG00000016994",-0.1961942,3.732576,1.47051,0.2252653,1
"ENSDARG00000097519",0.5048607,-1.31844,1.470438,0.2252767,1
"ENSDARG00000058815",-0.4190084,0.3686892,1.470395,0.2252833,1
"ENSDARG00000105797",-1.058971,-2.913251,1.470253,0.2253058,1
"ENSDARG00000105068",0.284051,3.36615,1.470237,0.2253083,1
"ENSDARG00000057128",-0.1496975,5.294375,1.470111,0.2253282,1
"ENSDARG00000073686",0.1837998,2.499641,1.470109,0.2253286,1
"ENSDARG00000103689",0.3104296,0.01277132,1.469587,0.2254108,1
"ENSDARG00000040510",0.8574162,-2.68349,1.469546,0.2254174,1
"ENSDARG00000015546",-0.1500727,4.498907,1.469447,0.2254329,1
"ENSDARG00000042520",0.1291031,4.606684,1.46939,0.2254419,1
"ENSDARG00000037995",-0.2608709,1.357534,1.469326,0.225452,1
"ENSDARG00000077859",-0.1971501,2.076365,1.469251,0.2254639,1
"ENSDARG00000098045",0.2569061,1.114929,1.469197,0.2254725,1
"ENSDARG00000068182",0.2248662,2.931936,1.469082,0.2254906,1
"ENSDARG00000096699",-1.951599,-3.832498,1.468993,0.2255046,1
"ENSDARG00000018257",-0.2569027,3.872059,1.468919,0.2255163,1
"ENSDARG00000105366",-1.118283,-3.083823,1.468385,0.2256006,1
"ENSDARG00000026170",-0.15404,3.776315,1.467523,0.2257369,1
"ENSDARG00000005783",-0.4194808,2.972715,1.467515,0.2257382,1
"ENSDARG00000041199",-0.1862873,2.445505,1.467378,0.2257599,1
"ENSDARG00000033466",0.1352306,6.658902,1.467353,0.2257638,1
"ENSDARG00000077188",-0.3667682,2.301879,1.467275,0.2257761,1
"ENSDARG00000097594",-0.850131,-2.527538,1.466486,0.225901,1
"ENSDARG00000097393",1.937148,-3.836019,1.466371,0.2259192,1
"ENSDARG00000012506",-0.1634725,3.144717,1.466144,0.225955,1
"ENSDARG00000059613",-0.1908481,3.554972,1.465818,0.2260066,1
"ENSDARG00000012468",-0.2954903,4.031787,1.465382,0.2260757,1
"ENSDARG00000075864",-0.1408808,4.586917,1.465267,0.2260939,1
"ENSDARG00000040841",0.2530267,0.947043,1.465143,0.2261136,1
"ENSDARG00000101726",-0.1672811,6.264012,1.464969,0.2261412,1
"ENSDARG00000054606",-0.1828361,3.59785,1.464926,0.226148,1
"ENSDARG00000094846",-0.4012015,-0.7196158,1.464897,0.2261526,1
"ENSDARG00000099969",0.2061101,2.373236,1.46477,0.2261727,1
"ENSDARG00000060671",0.185305,4.544163,1.464576,0.2262035,1
"ENSDARG00000091733",-1.945238,-3.833233,1.464291,0.2262487,1
"ENSDARG00000079740",-0.1972996,2.456394,1.464108,0.2262776,1
"ENSDARG00000019715",0.2467171,2.656146,1.46385,0.2263185,1
"ENSDARG00000071152",-0.216189,3.271547,1.463645,0.226351,1
"ENSDARG00000013828",-0.2455188,3.766401,1.463225,0.2264176,1
"ENSDARG00000061585",-0.1334875,4.421143,1.462517,0.22653,1
"ENSDARG00000033451",-0.2346446,2.287366,1.461353,0.226715,1
"ENSDARG00000002758",0.1228168,5.594953,1.461285,0.2267258,1
"ENSDARG00000097026",-0.2924461,0.2226041,1.461136,0.2267494,1
"ENSDARG00000006396",-0.3373812,3.74556,1.461127,0.2267509,1
"ENSDARG00000062349",0.3450344,-0.05523646,1.461031,0.2267661,1
"ENSDARG00000019990",-0.2636793,2.070276,1.460586,0.2268369,1
"ENSDARG00000116937",-0.2837801,3.164459,1.460358,0.2268732,1
"ENSDARG00000097815",0.3449761,-0.2343293,1.460108,0.2269129,1
"ENSDARG00000053953",0.3398669,-0.01221086,1.459981,0.2269331,1
"ENSDARG00000075883",-0.1422829,4.208462,1.458887,0.2271073,1
"ENSDARG00000032795",-0.200319,3.282733,1.458742,0.2271305,1
"ENSDARG00000067676",-0.2671321,3.808557,1.45822,0.2272135,1
"ENSDARG00000069672",0.1838212,3.38007,1.457843,0.2272736,1
"ENSDARG00000104035",-0.9457789,-2.790364,1.457639,0.2273062,1
"ENSDARG00000117464",-0.1283327,4.729033,1.45754,0.227322,1
"ENSDARG00000074064",-0.4310446,1.939569,1.457256,0.2273673,1
"ENSDARG00000093498",-0.5161772,0.751154,1.457219,0.2273731,1
"ENSDARG00000030803",-0.2733767,1.677473,1.457141,0.2273856,1
"ENSDARG00000045799",0.2658545,2.857623,1.456911,0.2274223,1
"ENSDARG00000075824",-0.1179977,5.255612,1.456553,0.2274794,1
"ENSDARG00000060830",-0.1246986,4.83243,1.456458,0.2274945,1
"ENSDARG00000089908",-0.2427027,2.14323,1.456309,0.2275183,1
"ENSDARG00000094185",0.4026928,-0.6631645,1.455971,0.2275722,1
"ENSDARG00000101080",0.1297725,5.068528,1.455829,0.227595,1
"ENSDARG00000063218",0.1212874,5.314082,1.455784,0.2276021,1
"ENSDARG00000100475",-0.4126236,-0.1420376,1.455659,0.2276222,1
"ENSDARG00000039256",-0.2692923,3.85033,1.455498,0.2276478,1
"ENSDARG00000100464",0.2844418,0.9297554,1.455295,0.2276802,1
"ENSDARG00000079964",-0.1643001,3.644574,1.455237,0.2276894,1
"ENSDARG00000100002",0.2510157,2.647654,1.455184,0.2276979,1
"ENSDARG00000101634",-0.4454588,-0.219359,1.455061,0.2277175,1
"ENSDARG00000103486",-1.888024,-3.708856,1.455059,0.227718,1
"ENSDARG00000007807",0.1552975,3.984308,1.455046,0.2277199,1
"ENSDARG00000105415",-1.036093,-2.905528,1.454962,0.2277335,1
"ENSDARG00000116216",0.5094037,-0.3638995,1.45411,0.2278697,1
"ENSDARG00000071774",-0.1621938,4.051565,1.454018,0.2278843,1
"ENSDARG00000009783",0.1261011,5.338122,1.453745,0.227928,1
"ENSDARG00000098497",-0.1442321,3.908136,1.453392,0.2279845,1
"ENSDARG00000081702",-0.9620008,-2.788856,1.453153,0.2280227,1
"ENSDARG00000023369",0.534083,-1.268433,1.452075,0.2281953,1
"ENSDARG00000076041",-0.3641346,2.987188,1.452044,0.2282003,1
"ENSDARG00000100908",-0.4211133,2.135446,1.45171,0.2282538,1
"ENSDARG00000012833",-0.3867242,3.147742,1.451651,0.2282633,1
"ENSDARG00000104695",0.8535147,-2.685572,1.45105,0.2283595,1
"ENSDARG00000103025",-0.2180296,6.727301,1.450914,0.2283813,1
"ENSDARG00000003127",0.1302501,6.103561,1.45048,0.228451,1
"ENSDARG00000058548",0.19073,4.157401,1.449567,0.2285974,1
"ENSDARG00000097543",-0.3657011,1.726077,1.449553,0.2285997,1
"ENSDARG00000045835",0.291861,5.2269,1.449308,0.2286391,1
"ENSDARG00000039265",0.3431388,0.5401818,1.448982,0.2286913,1
"ENSDARG00000030176",0.2362154,4.66217,1.448923,0.2287008,1
"ENSDARG00000017140",-0.1286766,5.001622,1.448904,0.2287038,1
"ENSDARG00000089713",0.4414771,-1.154881,1.448486,0.2287711,1
"ENSDARG00000075542",-0.2749173,6.028659,1.448373,0.2287891,1
"ENSDARG00000098857",-0.4280201,2.947338,1.448364,0.2287907,1
"ENSDARG00000060177",-0.2862863,2.791765,1.448304,0.2288004,1
"ENSDARG00000041864",0.3355816,6.882509,1.448051,0.228841,1
"ENSDARG00000077497",-0.2095063,2.789582,1.447804,0.2288807,1
"ENSDARG00000087331",0.1856158,2.83128,1.447596,0.2289141,1
"ENSDARG00000110874",-0.5700954,-0.126995,1.447574,0.2289177,1
"ENSDARG00000110729",0.2738368,2.187751,1.447281,0.2289647,1
"ENSDARG00000061249",0.1504896,8.582579,1.447066,0.2289993,1
"ENSDARG00000069467",-0.369557,0.8218392,1.445835,0.2291975,1
"ENSDARG00000009868",0.1161691,5.265801,1.44579,0.2292047,1
"ENSDARG00000014329",0.143526,7.291201,1.445457,0.2292584,1
"ENSDARG00000061000",-0.4288295,1.068434,1.445294,0.2292845,1
"ENSDARG00000031776",0.1654593,7.761412,1.445058,0.2293226,1
"ENSDARG00000070000",0.1566417,5.721854,1.444564,0.2294022,1
"ENSDARG00000012051",0.2361721,1.624024,1.443706,0.2295406,1
"ENSDARG00000074468",-0.1598903,3.25959,1.443436,0.2295841,1
"ENSDARG00000105393",-0.6179774,-2.013768,1.443268,0.2296112,1
"ENSDARG00000089490",-0.4304429,-0.09569667,1.443211,0.2296205,1
"ENSDARG00000020771",-0.3746919,3.638357,1.442977,0.2296582,1
"ENSDARG00000010132",-0.1620273,4.036378,1.442414,0.2297491,1
"ENSDARG00000015425",-0.3037177,2.599649,1.442377,0.2297551,1
"ENSDARG00000093108",0.3219782,0.8072033,1.442046,0.2298085,1
"ENSDARG00000074914",-0.4430078,-1.035149,1.441551,0.2298885,1
"ENSDARG00000060312",-0.1712969,3.210651,1.441515,0.2298943,1
"ENSDARG00000019341",-0.2217083,3.148618,1.441435,0.2299072,1
"ENSDARG00000099670",-0.2873566,0.8406765,1.441379,0.2299163,1
"ENSDARG00000105592",0.1933445,5.024808,1.441315,0.2299267,1
"ENSDARG00000021882",0.1714859,3.45863,1.441142,0.2299546,1
"ENSDARG00000102796",0.4870632,0.327788,1.441123,0.2299577,1
"ENSDARG00000108401",-0.3955222,-0.7632251,1.441099,0.2299615,1
"ENSDARG00000058230",0.1176819,5.5761,1.440152,0.2301148,1
"ENSDARG00000096507",-0.9434227,-2.0617,1.440015,0.2301369,1
"ENSDARG00000021849",0.2256389,1.486901,1.439689,0.2301896,1
"ENSDARG00000009657",0.16331,4.636178,1.439671,0.2301926,1
"ENSDARG00000089564",-0.1361984,4.049699,1.439615,0.2302017,1
"ENSDARG00000030700",0.1441612,5.052752,1.439578,0.2302077,1
"ENSDARG00000058666",0.1670117,4.206019,1.439497,0.2302208,1
"ENSDARG00000045685",-0.182648,4.304276,1.43907,0.23029,1
"ENSDARG00000092179",1.916991,-3.838214,1.439058,0.2302918,1
"ENSDARG00000093425",1.916991,-3.838214,1.439058,0.2302918,1
"ENSDARG00000114291",1.916991,-3.838214,1.439058,0.2302918,1
"ENSDARG00000098529",-0.1491435,3.549198,1.438897,0.2303179,1
"ENSDARG00000059714",0.261202,1.93722,1.438883,0.2303202,1
"ENSDARG00000073920",-0.2345703,2.273513,1.438876,0.2303212,1
"ENSDARG00000099158",-1.927233,-3.835219,1.438828,0.2303291,1
"ENSDARG00000105602",-1.927233,-3.835219,1.438828,0.2303291,1
"ENSDARG00000116273",-0.9286057,-2.786421,1.438374,0.2304027,1
"ENSDARG00000052693",-0.1443646,3.720998,1.438274,0.2304188,1
"ENSDARG00000021974",-0.327324,0.2619707,1.438269,0.2304196,1
"ENSDARG00000067713",0.1366919,4.258368,1.437709,0.2305104,1
"ENSDARG00000042859",-0.4015156,2.249732,1.437655,0.2305191,1
"ENSDARG00000100973",-0.178871,3.25376,1.437476,0.2305481,1
"ENSDARG00000101748",-1.925356,-3.835436,1.437465,0.2305501,1
"ENSDARG00000099265",-0.300243,4.215563,1.437086,0.2306114,1
"ENSDARG00000058448",-0.1820251,2.609606,1.436922,0.2306381,1
"ENSDARG00000097858",1.922787,-3.837495,1.436849,0.23065,1
"ENSDARG00000092460",0.4912023,-1.435532,1.436837,0.2306518,1
"ENSDARG00000102741",0.1303864,6.19671,1.436489,0.2307083,1
"ENSDARG00000095293",-0.4272312,-1.079255,1.436193,0.2307564,1
"ENSDARG00000069433",0.1593643,4.261397,1.435288,0.2309034,1
"ENSDARG00000089207",-0.1538021,3.37966,1.43504,0.2309437,1
"ENSDARG00000060235",-0.198176,2.881954,1.434856,0.2309736,1
"ENSDARG00000057929",0.1732874,2.839105,1.434823,0.2309789,1
"ENSDARG00000022165",0.189654,6.306313,1.434707,0.2309979,1
"ENSDARG00000070894",-0.3567748,0.01740895,1.434651,0.2310069,1
"ENSDARG00000054941",-0.3437855,0.5184424,1.434633,0.2310098,1
"ENSDARG00000093233",-0.1979626,1.925304,1.434491,0.2310329,1
"ENSDARG00000112034",-0.2991442,1.655434,1.434421,0.2310443,1
"ENSDARG00000010181",-0.2216228,3.579167,1.434072,0.231101,1
"ENSDARG00000069748",-0.6181396,0.3640293,1.433967,0.2311181,1
"ENSDARG00000094586",1.02368,-2.417255,1.43392,0.2311258,1
"ENSDARG00000053323",0.2336804,4.8562,1.433909,0.2311275,1
"ENSDARG00000009273",-0.1371593,4.462955,1.433634,0.2311723,1
"ENSDARG00000062226",-0.1715753,3.830021,1.433562,0.2311841,1
"ENSDARG00000071037",0.1283815,4.404971,1.433378,0.2312139,1
"ENSDARG00000079281",0.1415175,3.706813,1.433273,0.231231,1
"ENSDARG00000069134",-0.5928349,-1.269393,1.432572,0.2313451,1
"ENSDARG00000098024",-0.1402806,6.536147,1.432493,0.231358,1
"ENSDARG00000035610",0.1590806,4.185624,1.432371,0.2313779,1
"ENSDARG00000020242",-0.2370857,3.86368,1.432305,0.2313886,1
"ENSDARG00000017500",-0.2763965,5.052979,1.432297,0.2313899,1
"ENSDARG00000026829",-0.1268999,8.226126,1.432107,0.231421,1
"ENSDARG00000008310",0.1230249,7.172799,1.432088,0.2314239,1
"ENSDARG00000102493",0.1948115,2.816727,1.431848,0.2314631,1
"ENSDARG00000101930",-0.9329464,-2.790357,1.431769,0.231476,1
"ENSDARG00000039483",0.15792,4.314922,1.431728,0.2314826,1
"ENSDARG00000002720",0.1439477,4.022202,1.431552,0.2315113,1
"ENSDARG00000104217",-0.2613934,1.222799,1.431284,0.2315551,1
"ENSDARG00000090232",0.1573254,3.703597,1.431189,0.2315706,1
"ENSDARG00000073808",-0.373512,0.2185149,1.431114,0.2315827,1
"ENSDARG00000097063",-0.3910216,-0.5891144,1.431058,0.2315919,1
"ENSDARG00000031243",0.3040019,0.1165589,1.430514,0.2316806,1
"ENSDARG00000023546",-0.273421,1.284988,1.430421,0.2316957,1
"ENSDARG00000038248",-0.4247179,1.565728,1.430414,0.2316969,1
"ENSDARG00000019747",-0.7632139,-2.454253,1.430398,0.2316995,1
"ENSDARG00000041140",0.202265,3.486342,1.430273,0.23172,1
"ENSDARG00000077901",-0.1548075,5.453259,1.430221,0.2317284,1
"ENSDARG00000096954",0.2491632,2.55231,1.429611,0.2318279,1
"ENSDARG00000099397",0.2691925,1.083415,1.427392,0.2321906,1
"ENSDARG00000076721",0.4181924,0.06302829,1.427392,0.2321906,1
"ENSDARG00000045129",-0.1851131,3.79831,1.427365,0.2321949,1
"ENSDARG00000068851",0.191497,4.367145,1.427357,0.2321962,1
"ENSDARG00000061981",-0.1330121,4.253888,1.427305,0.2322047,1
"ENSDARG00000020544",0.1865579,2.557381,1.427248,0.2322141,1
"ENSDARG00000015759",-0.1406824,5.52559,1.427171,0.2322267,1
"ENSDARG00000007221",-0.1659297,3.595233,1.426559,0.2323268,1
"ENSDARG00000101225",0.3317687,0.506015,1.426547,0.2323288,1
"ENSDARG00000041705",0.9592005,-2.786852,1.426264,0.2323752,1
"ENSDARG00000027589",0.1274321,5.741133,1.426116,0.2323994,1
"ENSDARG00000022378",-0.2137821,1.92123,1.426048,0.2324105,1
"ENSDARG00000006215",0.132794,6.154239,1.425918,0.2324318,1
"ENSDARG00000079824",0.3095518,0.07576376,1.425872,0.2324392,1
"ENSDARG00000077687",0.6452315,-1.516573,1.425742,0.2324607,1
"ENSDARG00000056443",0.5952568,-1.640679,1.425488,0.2325021,1
"ENSDARG00000100085",1.906804,-3.839313,1.425397,0.2325172,1
"ENSDARG00000096546",-0.1229913,5.22934,1.425299,0.2325332,1
"ENSDARG00000043182",0.1828722,4.478695,1.425245,0.2325421,1
"ENSDARG00000068421",-0.4130682,1.914393,1.425191,0.2325509,1
"ENSDARG00000045074",0.1318194,5.146576,1.425084,0.2325684,1
"ENSDARG00000070575",-0.3527874,2.785292,1.424371,0.2326854,1
"ENSDARG00000069461",0.1559247,4.870906,1.424353,0.2326883,1
"ENSDARG00000106991",-0.6427419,-1.070402,1.424258,0.2327038,1
"ENSDARG00000057053",0.1226202,5.08444,1.424172,0.2327179,1
"ENSDARG00000009482",-0.468328,-1.11963,1.424052,0.2327376,1
"ENSDARG00000079378",-0.236926,3.572836,1.423899,0.2327627,1
"ENSDARG00000117590",1.163689,-3.081933,1.42381,0.2327774,1
"ENSDARG00000101702",0.2418878,1.042197,1.423141,0.2328871,1
"ENSDARG00000039872",0.1570961,4.045668,1.423125,0.2328898,1
"ENSDARG00000078743",1.912375,-3.838612,1.422967,0.2329157,1
"ENSDARG00000062707",0.2797361,1.215335,1.422633,0.2329705,1
"ENSDARG00000104287",0.1651167,3.189283,1.422365,0.2330145,1
"ENSDARG00000053558",-0.1757295,2.8733,1.421793,0.2331085,1
"ENSDARG00000098774",-0.5447895,-0.9521598,1.421698,0.2331241,1
"ENSDARG00000086633",0.4532277,-1.051441,1.421483,0.2331595,1
"ENSDARG00000078434",-0.2983235,0.6260177,1.421356,0.2331804,1
"ENSDARG00000088290",0.2407626,1.769847,1.42124,0.2331995,1
"ENSDARG00000053500",0.1593617,4.487728,1.420906,0.2332543,1
"ENSDARG00000036147",-0.1434625,4.626721,1.420825,0.2332677,1
"ENSDARG00000056995",0.1606835,3.389992,1.420818,0.2332688,1
"ENSDARG00000016011",0.1307993,5.410232,1.420648,0.2332968,1
"ENSDARG00000114691",0.9804803,-1.950651,1.420637,0.2332986,1
"ENSDARG00000021859",0.2007238,2.257356,1.420289,0.2333558,1
"ENSDARG00000055885",0.13952,4.66929,1.420146,0.2333793,1
"ENSDARG00000079161",-0.336571,4.750517,1.419473,0.2334902,1
"ENSDARG00000038672",-0.2208363,1.390833,1.419162,0.2335414,1
"ENSDARG00000061956",-0.253971,1.825146,1.41882,0.2335977,1
"ENSDARG00000102837",-0.8111182,-2.607446,1.418793,0.2336022,1
"ENSDARG00000014218",-0.3804308,1.581306,1.418407,0.2336657,1
"ENSDARG00000087764",0.394234,-0.4836303,1.417939,0.2337429,1
"ENSDARG00000117756",0.630897,-1.899987,1.417933,0.233744,1
"ENSDARG00000099725",1.905212,-3.839425,1.417893,0.2337504,1
"ENSDARG00000033957",0.1657023,2.968732,1.417128,0.2338767,1
"ENSDARG00000067567",-0.3040376,2.687451,1.416808,0.2339295,1
"ENSDARG00000019791",0.1776319,3.880681,1.416637,0.2339577,1
"ENSDARG00000022531",-0.1430231,5.360152,1.416505,0.2339795,1
"ENSDARG00000098522",-1.140089,-3.094861,1.416493,0.2339816,1
"ENSDARG00000103398",-0.3798529,-0.7119206,1.416413,0.2339946,1
"ENSDARG00000002487",0.1697013,4.18392,1.416041,0.2340562,1
"ENSDARG00000060210",-0.196889,2.033573,1.415915,0.2340769,1
"ENSDARG00000061974",0.1567835,3.492978,1.415562,0.2341353,1
"ENSDARG00000094160",-0.2058559,2.594946,1.414591,0.2342957,1
"ENSDARG00000014148",-0.1542449,3.744483,1.41456,0.2343008,1
"ENSDARG00000035549",0.1456298,4.977147,1.414221,0.234357,1
"ENSDARG00000104789",0.1654149,4.334163,1.413974,0.2343979,1
"ENSDARG00000077596",-0.1849025,5.088784,1.413904,0.2344093,1
"ENSDARG00000117291",0.1547566,4.408874,1.413733,0.2344377,1
"ENSDARG00000103644",0.2453895,1.292632,1.413577,0.2344634,1
"ENSDARG00000021924",-0.407454,4.176556,1.412731,0.2346036,1
"ENSDARG00000076449",0.3063207,0.02242457,1.412568,0.2346305,1
"ENSDARG00000010294",-0.18554,2.812067,1.412108,0.2347068,1
"ENSDARG00000099114",-1.907037,-3.837429,1.411941,0.2347345,1
"ENSDARG00000096099",-0.419532,-0.9179683,1.411085,0.2348763,1
"ENSDARG00000054753",0.1205339,7.281175,1.411014,0.2348881,1
"ENSDARG00000079105",0.6153739,-0.3172562,1.410919,0.234904,1
"ENSDARG00000024575",-0.2580589,2.193241,1.410764,0.2349297,1
"ENSDARG00000103825",0.1600008,3.448586,1.410227,0.2350188,1
"ENSDARG00000059058",-0.336616,0.7188951,1.410185,0.2350257,1
"ENSDARG00000020600",-0.2261745,2.524695,1.410119,0.2350367,1
"ENSDARG00000020735",-0.2773264,0.3864007,1.409895,0.2350738,1
"ENSDARG00000076030",-0.3308154,1.337843,1.409651,0.2351143,1
"ENSDARG00000061600",-0.1310397,4.456008,1.409337,0.2351666,1
"ENSDARG00000070600",0.1171374,6.141163,1.409067,0.2352113,1
"ENSDARG00000058476",-0.2803215,3.104252,1.40886,0.2352457,1
"ENSDARG00000055078",-0.1867207,2.808024,1.408285,0.2353413,1
"ENSDARG00000112943",-0.2170434,1.634013,1.406731,0.2355999,1
"ENSDARG00000099844",-0.4743875,3.039126,1.406699,0.2356052,1
"ENSDARG00000002991",-0.1859009,2.715649,1.406671,0.2356097,1
"ENSDARG00000001127",-0.3495784,4.314568,1.406642,0.2356146,1
"ENSDARG00000058567",0.3422802,0.1366231,1.406638,0.2356153,1
