gene_id	f1.expected_count	f2.expected_count	f3.expected_count	f4.expected_count	f5.expected_count	f6.expected_count
ENSDARG00000044625	1471.00	1702.00	1278.00	2095.00	1168.00	1768.00
ENSDARG00000044626	134.00	153.00	135.00	185.00	221.00	208.00
ENSDARG00000044627	152.00	195.00	126.00	203.00	151.00	194.00
ENSDARG00000044628	362.00	325.00	280.00	454.00	463.00	367.00
ENSDARG00000044629	10.00	12.00	12.00	12.00	5.00	10.00
ENSDARG00000044632	157.00	252.00	152.00	262.00	123.00	184.00
ENSDARG00000044642	513.00	403.00	351.00	705.00	406.00	523.00
ENSDARG00000044655	599.00	586.00	436.00	738.00	597.00	729.00
ENSDARG00000044669	5437.00	7392.00	5141.00	7334.20	5515.84	6911.81
ENSDARG00000044672	32.00	35.00	22.00	41.00	27.00	16.00
ENSDARG00000044684	4144.13	4636.14	3884.11	5940.34	4715.18	4480.45
ENSDARG00000044685	792.00	631.00	452.00	569.00	472.00	651.00
ENSDARG00000044688	175.00	211.00	186.00	296.00	204.00	215.00
ENSDARG00000044691	511.00	440.00	334.00	522.00	457.00	547.00
ENSDARG00000044692	230.00	208.00	167.00	269.00	246.00	255.00
ENSDARG00000044694	99.00	95.00	81.00	151.00	186.00	110.00
ENSDARG00000044695	419.00	448.00	301.00	480.00	504.00	505.00
ENSDARG00000044704	3.00	1.00	2.00	2.00	3.00	2.00
ENSDARG00000044718	336.00	514.00	364.00	599.00	408.00	478.00
ENSDARG00000044748	22.00	21.00	16.00	31.00	23.00	21.00
ENSDARG00000044751	2653.00	2373.00	1901.00	3170.00	3141.00	3004.00
ENSDARG00000044752	193.00	170.00	143.00	236.00	211.00	202.00
ENSDARG00000044753	3013.00	3001.00	2353.00	3385.00	3060.00	3263.00
ENSDARG00000044754	60.00	60.00	50.00	94.00	70.00	52.00
ENSDARG00000044755	111.00	82.00	46.00	77.00	69.92	110.69
ENSDARG00000044760	1332.00	1329.00	923.00	1536.00	1353.00	1467.00
ENSDARG00000044766	147.00	151.00	107.00	178.00	169.00	130.00
ENSDARG00000044767	149.00	172.00	116.00	184.00	180.00	191.00
ENSDARG00000044769	508.00	616.00	426.00	648.00	494.00	592.00
ENSDARG00000044774	7.00	7.00	3.00	4.00	3.00	10.00
ENSDARG00000044775	15.00	9.00	13.00	12.00	15.00	12.00
ENSDARG00000044776	716.50	678.00	509.75	761.74	993.00	801.22
ENSDARG00000044781	335.00	304.00	233.00	406.00	372.00	398.00
ENSDARG00000044795	15.00	13.00	13.00	20.00	23.00	26.00
ENSDARG00000044797	0.00	1.00	0.00	0.00	0.00	0.00
ENSDARG00000044801	7.00	9.00	6.00	8.00	9.00	10.00
ENSDARG00000044802	18.00	36.00	13.00	16.00	12.00	26.00
ENSDARG00000044803	485.00	478.00	367.00	666.00	551.00	526.00
ENSDARG00000044807	195.00	201.00	133.00	228.00	202.00	238.00
ENSDARG00000044808	509.00	612.00	392.00	715.00	403.00	615.00
ENSDARG00000044809	886.00	858.00	727.00	1208.00	998.00	975.00
ENSDARG00000044811	805.00	879.00	652.00	955.00	922.00	870.00
ENSDARG00000044812	466.00	572.00	436.00	673.00	511.00	631.00
ENSDARG00000044813	390.00	448.00	357.00	570.00	481.00	511.00
ENSDARG00000044815	157.44	198.21	160.48	192.10	154.44	188.12
ENSDARG00000044820	566.00	602.00	470.00	701.00	575.00	635.00
ENSDARG00000044827	647.00	743.00	596.00	973.00	891.00	784.00
ENSDARG00000044847	167.00	215.83	162.78	234.60	160.00	204.00
ENSDARG00000044852	1607.00	1681.00	1288.00	2184.00	1881.00	1743.00
ENSDARG00000044861	36793.40	51203.82	40041.54	53810.87	38184.29	43369.57
ENSDARG00000044862	134.60	191.18	173.46	226.13	150.71	176.43
ENSDARG00000044874	742.00	920.00	592.00	1033.00	779.00	900.00
ENSDARG00000044875	30.00	41.00	26.00	40.00	40.00	24.00
ENSDARG00000044894	350.00	350.00	234.00	389.00	454.00	349.00
ENSDARG00000044895	2722.00	2543.00	2029.00	3211.00	3404.00	3102.00
ENSDARG00000044899	673.00	755.00	569.00	910.00	723.00	801.00
ENSDARG00000044900	26.00	35.00	14.00	28.00	33.00	20.00
ENSDARG00000044902	3665.00	5322.00	3369.00	5369.00	4036.00	4803.00
ENSDARG00000044914	4085.00	4181.00	3398.00	5430.00	4193.00	4910.00
ENSDARG00000044923	321.00	370.00	318.00	470.00	435.00	445.00
ENSDARG00000044924	30.00	26.00	20.00	34.00	24.00	31.00
ENSDARG00000044925	175.00	193.00	146.00	209.00	227.00	217.00
ENSDARG00000044935	3032.00	3526.00	2915.00	4995.00	5835.00	3841.00
ENSDARG00000044938	563.00	627.00	450.00	681.00	648.00	593.00
ENSDARG00000044942	584.00	646.00	462.00	686.00	714.00	616.00
ENSDARG00000044943	2388.00	2920.00	2009.00	3511.00	2525.00	2933.00
ENSDARG00000044949	453.00	541.00	419.00	690.00	589.00	542.00
ENSDARG00000044954	551.00	802.00	489.00	838.00	378.00	807.00
ENSDARG00000044956	0.00	2.00	1.00	2.00	3.00	4.00
ENSDARG00000044968	754.00	875.00	669.00	1160.00	824.00	969.00
ENSDARG00000044972	1147.00	1142.00	799.00	1391.00	1037.00	1289.00
ENSDARG00000044973	34.00	33.00	30.00	53.00	54.00	35.00
ENSDARG00000044975	2309.00	2296.00	1945.00	3383.00	2766.77	2428.87
ENSDARG00000044976	264.00	177.00	167.00	282.00	191.23	307.13
ENSDARG00000044980	271.00	374.00	241.00	378.00	208.00	376.00
ENSDARG00000044982	314.00	315.00	285.00	475.00	418.00	354.00
ENSDARG00000045003	740.00	821.00	774.00	1069.00	1099.00	997.00
ENSDARG00000045006	270.00	362.00	248.00	427.00	245.00	416.00
ENSDARG00000045011	24.94	33.50	20.28	38.49	35.03	39.20
ENSDARG00000045014	5100.00	7487.00	5294.00	6991.16	5093.00	6626.00
ENSDARG00000045015	81.00	109.00	86.00	146.00	88.00	102.00
ENSDARG00000045016	186.00	191.00	139.00	144.00	209.00	178.00
ENSDARG00000045017	233.00	241.00	177.00	263.00	256.00	262.00
ENSDARG00000045019	2273.00	2071.00	1786.00	2986.00	3194.00	2382.00
ENSDARG00000045023	15.00	20.00	22.00	18.00	29.00	19.00
ENSDARG00000045025	351.00	397.00	320.00	492.00	376.00	436.00
ENSDARG00000045027	388.00	493.00	311.00	519.00	482.00	458.00
ENSDARG00000045036	1197.00	1391.00	1091.00	1692.00	1486.00	1433.00
ENSDARG00000045038	59.00	71.00	32.00	66.00	71.00	62.00
ENSDARG00000045039	20.00	14.00	13.00	23.00	10.00	15.00
ENSDARG00000045051	396.00	467.00	442.00	646.00	474.00	490.00
ENSDARG00000045064	2629.00	3294.00	2709.00	4112.00	3102.00	3588.00
ENSDARG00000045065	230.00	281.00	173.00	285.00	174.00	265.00
ENSDARG00000045066	1177.00	1166.00	875.98	1447.00	1455.98	1340.87
ENSDARG00000045067	68.00	84.00	52.00	100.00	65.00	107.00
ENSDARG00000045070	69.00	89.00	47.00	110.00	63.00	90.00
ENSDARG00000045071	533.00	627.00	504.00	654.00	659.00	627.00
ENSDARG00000045074	966.00	1045.00	854.00	1311.00	1246.00	1158.00
ENSDARG00000045075	626.00	582.00	486.00	795.46	795.89	786.48
ENSDARG00000045087	504.00	843.00	501.00	878.00	342.00	717.00
ENSDARG00000045089	730.00	693.00	455.00	723.00	834.00	735.00
ENSDARG00000045091	281.00	307.00	205.00	293.00	308.00	298.00
ENSDARG00000045092	532.00	519.00	400.00	707.00	572.00	555.00
ENSDARG00000045094	115.00	152.00	106.00	179.00	56.00	131.00
ENSDARG00000045095	245.00	257.00	258.00	331.00	355.00	231.00
ENSDARG00000045105	385.00	415.00	409.00	555.00	444.00	468.00
ENSDARG00000045123	1207.00	1289.00	921.00	1690.00	1313.00	1431.00
ENSDARG00000045127	581.00	805.00	621.00	878.00	660.00	764.00
ENSDARG00000045129	486.00	415.00	295.00	457.00	444.00	474.00
ENSDARG00000045130	361.00	523.00	357.00	522.00	343.00	451.00
ENSDARG00000045131	617.00	790.00	654.00	836.00	796.00	790.00
ENSDARG00000045132	6295.00	7260.00	5442.00	8038.00	7024.00	7063.00
ENSDARG00000045137	2.00	3.00	1.00	4.00	0.00	3.00
ENSDARG00000045139	77.00	127.00	93.00	118.00	112.00	127.00
ENSDARG00000045140	420.00	440.00	350.00	551.00	441.00	529.00
ENSDARG00000045141	1631.00	1582.00	1235.00	1829.00	1914.00	1804.00
ENSDARG00000045142	30.00	33.00	23.00	43.00	67.01	30.00
ENSDARG00000045143	3112.00	3258.00	2866.00	4584.00	5292.99	3788.00
ENSDARG00000045144	41.00	33.00	30.00	59.00	68.00	36.00
ENSDARG00000045145	304.00	423.00	286.00	429.00	293.00	348.00
ENSDARG00000045146	1465.00	1477.00	1134.00	1673.00	1534.00	1523.00
ENSDARG00000045147	1543.38	1882.33	1308.06	2067.59	1538.05	1747.67
ENSDARG00000045150	794.62	1053.67	828.94	1199.41	848.95	993.33
ENSDARG00000045153	224.00	253.00	297.00	436.00	414.00	269.00
ENSDARG00000045155	305.00	287.00	232.00	335.00	314.00	314.00
ENSDARG00000045156	285.00	354.00	261.00	422.00	292.00	307.00
ENSDARG00000045157	1.00	2.00	1.00	0.00	1.00	0.00
ENSDARG00000045159	363.00	338.00	268.00	438.00	381.00	386.00
ENSDARG00000045160	397.43	421.43	303.07	478.52	480.26	494.29
ENSDARG00000045164	34.00	36.00	23.00	61.00	20.00	34.00
ENSDARG00000045166	5.00	5.00	3.00	7.00	7.00	11.00
ENSDARG00000045167	494.30	647.58	425.30	622.23	499.04	572.52
ENSDARG00000045172	100.00	93.00	57.00	133.00	123.00	117.00
ENSDARG00000045175	117.00	156.00	100.00	153.00	112.00	156.00
ENSDARG00000045180	5782.00	5502.00	4697.00	7207.00	6501.00	6215.00
ENSDARG00000045190	6.00	5.00	7.00	15.00	17.00	8.00
ENSDARG00000045199	1040.00	1044.00	781.00	1306.00	1135.00	1178.00
ENSDARG00000045200	124.00	134.00	94.00	179.00	124.16	175.19
ENSDARG00000045219	84.00	104.00	89.00	117.00	131.00	85.00
ENSDARG00000045224	22.00	25.00	20.00	32.00	34.00	32.00
ENSDARG00000045228	528.00	582.00	446.00	690.00	613.00	595.00
ENSDARG00000045230	1546.00	1598.00	1284.00	1897.00	1687.00	1746.00
ENSDARG00000045248	8635.00	9593.00	6996.00	10554.00	9996.00	9735.00
ENSDARG00000045249	208.00	209.00	177.00	255.00	233.00	205.00
ENSDARG00000045254	121.00	142.00	77.00	187.00	173.00	160.00
ENSDARG00000045257	407.00	419.00	330.00	540.00	463.00	477.00
ENSDARG00000045262	1902.00	1940.00	724.00	1212.00	1197.00	2120.00
ENSDARG00000045265	64.00	67.00	58.00	85.00	53.00	70.00
ENSDARG00000045268	161.00	142.00	104.00	155.00	173.00	183.00
ENSDARG00000045269	90.00	82.00	67.00	133.00	121.00	107.00
ENSDARG00000045273	222.00	214.00	186.00	316.00	222.00	290.00
ENSDARG00000045275	117.00	176.00	123.00	180.00	117.00	154.00
ENSDARG00000045277	215.00	202.00	167.00	284.00	289.00	249.00
ENSDARG00000045289	215.62	264.23	201.81	254.70	242.21	251.66
ENSDARG00000045294	551.00	618.00	463.00	689.00	645.00	670.00
ENSDARG00000045296	664.00	680.00	510.00	777.00	808.00	748.00
ENSDARG00000045297	1840.00	1899.00	1543.00	2281.00	2060.00	2166.00
ENSDARG00000045298	1287.88	1307.00	1074.81	1626.32	1488.01	1486.58
ENSDARG00000045299	648.00	655.00	550.00	902.00	707.00	828.00
ENSDARG00000045301	41.00	41.00	27.00	64.00	12.00	40.00
ENSDARG00000045302	898.00	813.00	648.00	1017.00	928.00	957.00
ENSDARG00000045304	346.00	389.00	340.00	462.00	387.00	385.00
ENSDARG00000045305	757.00	970.00	719.00	1092.00	884.00	1016.00
ENSDARG00000045306	1062.00	1058.00	776.00	1108.00	1129.00	1183.00
ENSDARG00000045308	850.00	987.00	617.00	1026.00	690.00	998.00
ENSDARG00000045316	1505.44	2247.76	1574.83	2317.92	1503.53	1868.03
ENSDARG00000045331	728.00	1122.00	780.00	1146.00	777.00	904.00
ENSDARG00000045342	245.00	257.00	227.00	368.00	316.00	289.00
ENSDARG00000045343	58.00	91.00	49.00	79.00	38.00	88.00
ENSDARG00000045351	208.00	189.00	131.00	210.00	224.00	217.00
ENSDARG00000045352	869.62	694.49	582.90	942.58	1150.99	939.23
ENSDARG00000045355	403.00	371.00	258.00	460.00	449.00	369.00
ENSDARG00000045359	1616.62	1641.47	1260.59	1915.23	1905.14	1702.80
ENSDARG00000045360	615.00	736.00	578.00	853.00	829.00	799.00
ENSDARG00000045364	839.00	907.00	731.00	1068.00	1072.00	1077.00
ENSDARG00000045367	1477.14	1432.85	1024.90	1728.26	1314.23	1475.96
ENSDARG00000045371	17.00	13.00	11.00	13.00	9.00	9.00
ENSDARG00000045372	604.00	587.00	517.00	756.00	803.00	646.00
ENSDARG00000045373	4351.00	4684.00	3497.00	5616.00	4787.00	4895.00
ENSDARG00000045378	27.00	24.00	29.00	30.00	17.00	37.00
ENSDARG00000045383	250.00	335.00	289.00	375.00	264.00	372.00
ENSDARG00000045391	67.77	53.00	49.74	95.63	66.01	61.74
ENSDARG00000045398	409.00	430.00	347.00	537.83	434.00	484.73
ENSDARG00000045399	8427.16	8225.54	6580.19	10131.32	10546.18	9342.15
ENSDARG00000045401	1514.00	1807.00	1394.00	2041.00	1428.00	1864.00
ENSDARG00000045402	239.00	257.00	208.00	312.00	248.00	272.00
ENSDARG00000045408	1446.00	1291.00	1089.00	1808.00	1902.00	1630.00
ENSDARG00000045411	707.00	739.00	593.00	908.00	647.00	860.00
ENSDARG00000045413	335.00	351.00	249.00	421.00	474.00	384.00
ENSDARG00000045414	2381.00	1939.00	1633.00	3091.00	2443.00	2321.00
ENSDARG00000045415	192.00	264.00	149.00	256.00	113.00	237.00
ENSDARG00000045416	248.00	279.00	202.00	338.00	308.00	302.00
ENSDARG00000045417	604.00	688.00	492.00	679.00	689.00	705.00
ENSDARG00000045420	481.00	527.00	351.00	601.00	554.00	520.00
ENSDARG00000045421	589.00	628.00	514.00	821.00	792.00	766.00
ENSDARG00000045422	313.92	335.16	342.62	457.37	321.98	293.36
ENSDARG00000045423	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000045424	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000045427	0.00	2.00	3.00	4.00	2.00	5.00
ENSDARG00000045428	473.00	415.00	337.00	537.00	500.00	540.00
ENSDARG00000045437	406.00	453.00	329.00	488.00	437.00	458.00
ENSDARG00000045442	2771.00	6027.00	3503.00	7042.00	6385.00	3867.00
ENSDARG00000045443	19.00	14.00	16.00	24.00	13.00	19.00
ENSDARG00000045444	1070.00	1144.00	917.00	1324.00	1144.00	1228.00
ENSDARG00000045447	518.00	610.00	551.00	697.00	659.00	617.00
ENSDARG00000045453	0.00	1.00	0.00	0.00	0.00	0.00
ENSDARG00000045463	532.00	657.00	479.00	697.00	623.00	648.00
ENSDARG00000045465	742.00	972.00	678.00	1058.00	918.00	950.00
ENSDARG00000045481	123.00	114.00	96.00	150.96	117.00	142.00
ENSDARG00000045482	358.00	433.00	344.00	453.00	330.00	449.00
ENSDARG00000045483	272.00	424.00	271.00	432.00	221.00	302.00
ENSDARG00000045484	288.00	305.00	244.00	370.00	322.00	324.00
ENSDARG00000045485	402.00	468.00	350.00	610.00	459.00	519.00
ENSDARG00000045486	529.00	480.00	410.00	607.00	558.00	626.00
ENSDARG00000045487	24404.00	22345.00	17884.00	27322.00	30995.00	25902.00
ENSDARG00000045490	1552.00	1742.00	1403.00	1897.00	1848.00	1828.00
ENSDARG00000045493	225.00	229.00	150.00	258.00	161.00	255.00
ENSDARG00000045506	813.00	1051.00	722.00	1142.00	792.00	1010.00
ENSDARG00000045510	296.00	354.00	300.00	437.00	331.00	383.00
ENSDARG00000045513	1006.00	1280.00	924.00	1421.00	1196.00	1211.00
ENSDARG00000045514	12635.00	11466.00	8414.00	13193.00	14627.00	12970.00
ENSDARG00000045515	277.15	296.42	211.91	271.42	294.88	320.06
ENSDARG00000045516	3827.85	3869.58	2617.09	4078.58	3718.12	4447.94
ENSDARG00000045517	60.00	57.00	39.00	56.00	50.00	53.00
ENSDARG00000045518	924.00	897.00	642.00	970.00	765.00	1134.00
ENSDARG00000045519	147.00	136.00	99.00	192.00	83.00	143.00
ENSDARG00000045522	796.12	800.62	674.37	1187.26	1083.31	970.87
ENSDARG00000045524	903.00	1062.00	705.00	1129.00	917.00	1099.00
ENSDARG00000045525	1003.00	1050.00	945.00	1416.00	1323.00	1132.00
ENSDARG00000045527	452.00	527.00	389.00	624.00	516.00	543.00
ENSDARG00000045528	418.00	455.00	313.00	573.00	399.00	455.00
ENSDARG00000045530	150.00	137.00	107.00	194.00	161.00	126.00
ENSDARG00000045540	1417.00	1629.00	1234.00	1970.00	1551.00	1722.00
ENSDARG00000045541	487.00	537.00	368.00	600.00	483.00	532.00
ENSDARG00000045542	568.00	619.00	437.00	679.00	733.00	715.00
ENSDARG00000045543	1274.00	1345.00	1011.00	1640.00	1664.00	1491.00
ENSDARG00000045544	71.00	92.00	65.00	83.00	81.00	93.00
ENSDARG00000045548	0.00	0.00	0.00	16.00	1.00	1.00
ENSDARG00000045549	157.00	168.00	141.00	215.00	270.00	178.00
ENSDARG00000045552	6.00	2.00	4.00	4.00	3.00	9.00
ENSDARG00000045553	25.00	27.00	23.00	29.00	27.00	31.00
ENSDARG00000045554	54.00	40.00	58.00	65.00	83.00	45.00
ENSDARG00000045555	138.83	98.40	102.69	133.87	149.96	153.47
ENSDARG00000045556	100.00	170.00	114.00	183.00	69.00	138.00
ENSDARG00000045557	243.72	323.00	209.23	429.66	175.83	287.82
ENSDARG00000045560	1032.00	992.00	733.00	1221.00	845.00	1133.00
ENSDARG00000045561	28.00	37.00	50.00	55.00	80.00	30.00
ENSDARG00000045562	285.00	258.00	222.00	350.00	341.00	306.00
ENSDARG00000045563	488.00	489.00	405.00	643.00	653.00	645.00
ENSDARG00000045565	369.00	409.00	338.00	532.00	486.00	428.00
ENSDARG00000045567	515.00	566.00	436.00	628.00	503.00	676.00
ENSDARG00000045568	469.00	669.00	506.00	726.00	529.00	617.00
ENSDARG00000045574	292.00	443.00	318.00	443.00	296.00	375.00
ENSDARG00000045580	2536.00	2218.00	1722.00	2649.00	2852.00	2605.00
ENSDARG00000045586	85.00	95.00	77.00	121.00	99.00	132.00
ENSDARG00000045589	23.00	22.00	19.00	36.00	19.00	34.00
ENSDARG00000045592	2331.00	1917.00	1842.00	3069.00	2834.00	2849.00
ENSDARG00000045594	45.00	65.00	53.00	66.00	33.00	64.00
ENSDARG00000045595	111.00	101.00	94.00	116.00	99.00	102.00
ENSDARG00000045596	187.00	203.00	147.00	231.00	150.00	275.00
ENSDARG00000045598	1506.08	1487.44	1007.17	1738.12	1843.39	1676.35
ENSDARG00000045601	171.00	205.00	149.00	190.00	203.00	196.00
ENSDARG00000045605	264.00	323.00	188.00	324.00	233.00	303.00
ENSDARG00000045606	173.00	185.00	146.00	208.00	213.00	214.00
ENSDARG00000045608	158.00	206.00	140.00	241.00	186.00	204.00
ENSDARG00000045611	578.00	551.00	429.00	700.00	646.00	674.00
ENSDARG00000045612	12.00	23.00	17.00	17.00	21.00	19.00
ENSDARG00000045618	4141.00	5117.00	3763.00	5503.00	4364.00	4872.00
ENSDARG00000045620	941.00	865.00	646.00	1094.00	941.00	995.00
ENSDARG00000045626	45.00	57.00	42.00	68.00	61.00	70.00
ENSDARG00000045628	218.26	233.59	173.39	266.77	254.57	235.34
ENSDARG00000045633	155.00	123.00	88.00	219.00	181.00	182.00
ENSDARG00000045634	2.00	0.00	3.00	8.00	3.00	3.00
ENSDARG00000045636	528.00	707.00	432.00	656.00	408.00	592.00
ENSDARG00000045638	421.00	419.00	271.00	493.00	431.00	478.00
ENSDARG00000045639	5329.00	10189.00	6347.00	9273.00	5206.00	7691.00
ENSDARG00000045641	196.00	244.00	189.00	275.00	221.00	275.00
ENSDARG00000045644	24.00	25.00	28.00	28.00	18.00	30.00
ENSDARG00000045658	1185.00	1134.00	949.00	1491.00	1554.00	1436.00
ENSDARG00000045660	464.00	508.00	419.00	637.00	477.00	561.00
ENSDARG00000045661	49.00	103.00	72.00	89.00	106.00	78.00
ENSDARG00000045666	281.00	354.00	286.00	396.00	258.00	375.00
ENSDARG00000045669	11.00	14.00	10.00	16.00	22.00	23.00
ENSDARG00000045671	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000045672	0.00	0.00	2.00	5.00	4.00	0.00
ENSDARG00000045673	0.00	0.00	0.00	2.00	4.00	0.00
ENSDARG00000045675	90.00	105.00	94.00	128.00	96.00	92.00
ENSDARG00000045676	990.00	1130.00	784.00	1167.00	1116.00	1178.00
ENSDARG00000045677	56045.00	81985.00	60916.00	85393.00	58388.00	68024.00
ENSDARG00000045680	1287.00	1503.00	1125.00	1913.00	1586.00	1488.00
ENSDARG00000045681	203.00	179.00	144.00	205.00	251.00	210.00
ENSDARG00000045683	4.00	12.00	4.00	10.00	11.00	11.00
ENSDARG00000045685	523.00	774.00	516.00	673.00	496.00	676.00
ENSDARG00000045687	305.00	379.00	272.00	398.00	265.00	389.00
ENSDARG00000045691	276.00	290.00	217.00	361.00	374.00	302.00
ENSDARG00000045692	802.00	940.00	681.00	1088.00	823.00	921.00
ENSDARG00000045694	831.00	924.00	733.00	1090.00	1025.00	953.00
ENSDARG00000045695	1034.00	1149.00	855.00	1325.00	1239.00	1311.00
ENSDARG00000045696	894.00	974.00	744.00	1098.00	1021.00	957.00
ENSDARG00000045704	253.00	254.00	212.00	344.00	305.00	275.00
ENSDARG00000045705	170.00	191.00	129.00	224.00	235.00	199.00
ENSDARG00000045706	417.00	568.00	347.00	587.00	464.00	549.00
ENSDARG00000045708	45.00	51.00	45.00	66.00	45.00	64.00
ENSDARG00000045733	664.00	662.00	528.00	743.00	707.00	690.00
ENSDARG00000045737	111.00	114.00	77.00	115.00	105.00	121.00
ENSDARG00000045747	450.00	407.00	312.00	511.00	456.00	488.00
ENSDARG00000045748	142.81	183.00	125.00	176.18	144.80	183.97
ENSDARG00000045749	709.99	773.01	481.52	757.00	744.00	821.00
ENSDARG00000045750	243.00	292.00	240.00	341.00	247.00	300.00
ENSDARG00000045752	3.06	5.41	0.00	2.19	2.00	0.00
ENSDARG00000045753	356.00	423.96	305.00	450.00	373.00	401.00
ENSDARG00000045754	99.48	104.60	73.48	143.99	114.61	123.52
ENSDARG00000045755	345.81	362.67	277.10	478.16	419.43	399.46
ENSDARG00000045758	241.82	311.23	190.01	297.52	221.43	309.48
ENSDARG00000045760	247.18	373.77	301.99	389.48	205.57	330.52
ENSDARG00000045765	33.00	43.00	29.00	42.00	29.00	48.00
ENSDARG00000045768	1260.00	1553.00	1152.00	1932.00	1584.00	1527.00
ENSDARG00000045773	392.70	358.24	292.44	446.78	407.29	389.83
ENSDARG00000045776	5340.00	4865.00	3898.00	6310.00	6059.00	5954.00
ENSDARG00000045785	209.57	252.13	175.07	269.61	178.55	232.85
ENSDARG00000045788	155.00	177.00	140.00	212.00	181.00	197.00
ENSDARG00000045789	403.00	717.00	478.00	658.00	376.00	498.00
ENSDARG00000045790	170.00	181.00	182.00	250.00	212.00	216.00
ENSDARG00000045792	63.00	70.00	44.00	80.00	58.00	70.00
ENSDARG00000045797	204.00	167.00	146.00	217.00	212.00	211.00
ENSDARG00000045799	159.00	233.00	223.00	334.00	168.00	224.00
ENSDARG00000045801	598.00	678.00	555.00	790.00	623.00	743.00
ENSDARG00000045802	238.00	337.00	213.00	348.00	305.00	344.00
ENSDARG00000045803	695.99	948.00	717.00	1274.00	819.99	960.94
ENSDARG00000045804	178.00	202.00	157.00	238.00	234.00	213.00
ENSDARG00000045808	2902.93	3063.00	2209.00	3387.00	2700.84	3133.00
ENSDARG00000045811	57.00	96.00	69.00	101.00	65.00	80.00
ENSDARG00000045814	1004.00	1036.00	782.00	1163.00	1067.00	1146.00
ENSDARG00000045815	95.00	107.00	51.00	115.00	81.00	113.00
ENSDARG00000045822	4967.00	4182.00	3661.00	5708.00	6293.00	5481.00
ENSDARG00000045824	450.00	459.00	421.00	579.00	512.00	531.00
ENSDARG00000045827	63.13	52.11	25.99	39.39	40.95	59.67
ENSDARG00000045832	103.00	99.00	93.00	136.00	87.00	105.00
ENSDARG00000045834	82.00	179.00	81.00	189.00	148.00	149.00
ENSDARG00000045835	668.00	1372.00	719.00	1685.00	1493.00	1153.00
ENSDARG00000045836	307.00	368.00	296.00	381.00	301.00	378.00
ENSDARG00000045837	123.00	156.00	103.00	175.00	143.00	132.00
ENSDARG00000045842	439.62	542.66	445.74	680.69	468.08	647.44
ENSDARG00000045843	1590.00	1937.00	1341.00	2105.00	1538.00	1995.00
ENSDARG00000045846	350.00	339.00	213.00	391.00	419.00	363.00
ENSDARG00000045847	1517.00	1592.00	1279.00	2037.00	1822.00	1617.00
ENSDARG00000045850	427.00	391.00	320.00	526.00	526.00	463.00
ENSDARG00000045851	26.40	19.61	17.85	33.27	25.22	27.98
ENSDARG00000045853	135.00	147.00	114.00	141.00	135.00	163.00
ENSDARG00000045854	13.00	14.00	12.00	19.00	19.00	10.00
ENSDARG00000045856	31.00	34.00	18.00	40.00	11.00	39.00
ENSDARG00000045857	861.33	969.92	755.21	1241.58	945.54	1059.47
ENSDARG00000045858	136.00	129.00	109.00	130.00	129.00	130.00
ENSDARG00000045863	7.00	9.00	12.00	23.00	21.00	11.00
ENSDARG00000045864	61.00	84.00	62.00	122.00	100.00	96.00
ENSDARG00000045870	797.00	1128.00	786.00	1273.00	837.00	1039.00
ENSDARG00000045873	79.00	90.00	55.00	93.00	40.00	100.00
ENSDARG00000045874	455.00	512.00	372.00	618.00	545.00	565.00
ENSDARG00000045877	1528.00	1598.00	1218.00	1857.00	1688.00	1642.00
ENSDARG00000045878	432.00	500.00	322.00	584.00	386.00	504.00
ENSDARG00000045880	234.00	317.00	234.00	329.00	206.00	286.00
